file,Frontal,Central,Temporal,Parietal,Occipital
agg_subj24_arousal_Hjorth+PLI.pkl,0.28088685539033675,0.28014082993779865,0.28679342567920685,0.2835979693465763,0.2715032994747162
agg_subj12_dominance_Bandpower+Correlation.pkl,0.2742341525024838,0.275784969329834,0.27378565073013306,0.2718686560789744,0.2747933864593506
agg_subj7_valence_Bandpower+PLI.pkl,0.27511904968155754,0.27618490372385296,0.2743559330701828,0.2739899754524231,0.2727100431919098
agg_subj16_dominance_FractalDimension+PLI.pkl,0.26648944947454667,0.26756565485681805,0.2671468257904053,0.2648560305436452,0.2711211502552032
agg_subj6_valence_SpectralEntropy+PLV.pkl,0.2655866973929935,0.2689057673726763,0.2619432657957077,0.26497040192286175,0.2687106251716614
agg_subj26_valence_WaveletEnergy+Correlation.pkl,0.27440304226345485,0.27385495815958294,0.27300506830215454,0.2733699116441939,0.2738460421562195
agg_subj26_dominance_FractalDimension+Coherence.pkl,0.2686205506324768,0.2721209057739803,0.26639963686466217,0.26816116438971627,0.26687222719192505
agg_subj26_valence_RelativeBandpower+MutualInfo.pkl,0.2758200532860226,0.2741972506046295,0.2666175067424774,0.2765713863902622,0.2741665422916412
agg_subj8_dominance_DifferentialEntropy+MutualInfo.pkl,0.2757774260309007,0.2753159190927233,0.2761467695236206,0.27765198879771763,0.2761368155479431
agg_subj1_arousal_WaveletEnergy+Correlation.pkl,0.2730609310997857,0.2750048339366913,0.2765457034111023,0.2760930624273088,0.2737826108932495
agg_subj9_dominance_Bandpower+PLV.pkl,0.27375572588708663,0.27266664590154377,0.27320073544979095,0.27494704061084324,0.278542572259903
agg_subj25_dominance_DifferentialEntropy+Correlation.pkl,0.2771385610103607,0.27213811022894724,0.2778196781873703,0.27530532744195724,0.27970258593559266
agg_subj16_arousal_SpectralEntropy+MutualInfo.pkl,0.2987821896870931,0.31781400953020367,0.30995988845825195,0.31944726904233295,0.32706586122512815
agg_subj19_arousal_RelativeBandpower+MutualInfo.pkl,0.2719490561220381,0.2749690456049783,0.26900583505630493,0.27425305048624676,0.2723747789859772
agg_subj28_dominance_RelativeBandpower+Coherence.pkl,0.27412271830770707,0.2747372218540737,0.2774411290884018,0.2754243281152513,0.27741554379463196
agg_subj3_dominance_Lorentzian+MutualInfo.pkl,0.2742154101530711,0.27613530840192524,0.27334706485271454,0.27598680721388924,0.27590943574905397
